username,Month,SystemLoggedInTime,Email,Meetings,WorkingOnIssues,SystemInactiveTime,Offs,SkillPointEarned
PUR5893,01-12-2020,10091,748,3899,5444,15109,0,1300
PUR5893,01-01-2021,13487,1493,1770,10224,11713,1,1500
PUR5893,01-02-2021,15672,390,3127,12155,9528,1,400
PUR5893,01-03-2021,9070,2220,1434,5416,16130,0,1300
PUR5893,01-04-2021,10759,1845,1959,6955,14441,0,1800
PUR5893,01-05-2021,13878,1150,3813,8915,11322,1,1300
PUR5893,01-06-2021,15168,2240,4383,8545,10032,0,1700
PUR5893,01-07-2021,19629,1796,5088,12745,5571,3,1300
PUR5893,01-08-2021,15247,2386,4971,7890,9953,2,1400
PUR5893,01-09-2021,17591,168,2670,14753,7609,1,1700
PUR5980,01-10-2020,15374,1494,1678,12202,9826,1,1100
PUR5980,01-11-2020,14823,1043,1295,12485,10377,0,300
PUR5980,01-12-2020,9330,351,904,8075,15870,3,1900
PUR5980,01-01-2021,18138,1954,3496,12688,7062,1,1800
PUR5980,01-02-2021,13973,890,4364,8719,11227,0,700
PUR5980,01-03-2021,11393,2016,4774,4603,13807,2,1000
PUR5980,01-04-2021,9147,263,2604,6280,16053,1,400
PUR5980,01-05-2021,10227,1003,3341,5883,14973,2,0
PUR5980,01-06-2021,7984,1263,1308,5413,17216,3,1600
PUR5980,01-07-2021,13358,1791,2696,8871,11842,3,900
PUR5980,01-08-2021,10778,2576,3197,5005,14422,2,1500
PUR5980,01-09-2021,15553,74,4700,10779,9647,2,1000
PUR6051,01-10-2020,9375,576,2283,6516,15825,3,600
PUR6051,01-11-2020,16542,2189,3761,10592,8658,0,1400
PUR6051,01-12-2020,17830,1180,4773,11877,7370,3,800
PUR6051,01-01-2021,17014,1589,3063,12362,8186,2,600
PUR6051,01-02-2021,10233,1787,2915,5531,14967,3,500
PUR6051,01-03-2021,9855,1561,3276,5018,15345,2,1900
PUR6051,01-04-2021,21079,2286,3660,15133,4121,3,900
PUR6051,01-05-2021,10516,2187,1875,6454,14684,3,500
PUR6051,01-06-2021,9802,990,3234,5578,15398,2,1100
PUR6051,01-07-2021,14493,973,2520,11000,10707,1,1900
PUR6051,01-08-2021,18067,2016,2194,13857,7133,1,0
PUR6051,01-09-2021,9043,278,3734,5031,16157,2,700
PUR6116,01-10-2020,12974,106,4569,8299,12226,1,300
PUR6116,01-11-2020,21441,2289,3793,15359,3759,2,1300
PUR6116,01-12-2020,7494,569,1483,5442,17706,2,1300
PUR6116,01-01-2021,14558,1984,5264,7310,10642,3,1200
PUR6116,01-02-2021,19343,2578,2798,13967,5857,1,800
PUR6116,01-03-2021,9315,49,4654,4612,15885,2,300
PUR6116,01-04-2021,10559,2409,3030,5120,14641,3,400
PUR6116,01-05-2021,13174,847,4637,7690,12026,3,1200
PUR6116,01-06-2021,12341,2489,4916,4936,12859,3,0
PUR6116,01-07-2021,10041,2304,2492,5245,15159,2,1100
PUR6116,01-08-2021,20770,2532,4564,13674,4430,3,200
PUR6116,01-09-2021,16815,608,1920,14287,8385,0,1700
PUR6172,01-10-2020,18870,1783,1335,15752,6330,2,1600
PUR6172,01-11-2020,18932,2600,4382,11950,6268,3,1000
PUR6172,01-12-2020,17804,2268,4600,10936,7396,1,900
PUR6172,01-01-2021,14439,644,4671,9124,10761,2,1200
PUR6172,01-02-2021,11464,680,2265,8519,13736,1,1200
PUR6172,01-03-2021,18594,2079,2493,14022,6606,3,900
PUR6172,01-04-2021,16529,168,4731,11630,8671,0,1900
PUR6172,01-05-2021,9329,2653,2305,4371,15871,3,1600
PUR6172,01-06-2021,11521,2110,1519,7892,13679,3,1400
PUR6172,01-07-2021,13316,1998,1981,9337,11884,0,1600
PUR6172,01-08-2021,17783,1843,1989,13951,7417,0,1100
PUR6172,01-09-2021,9040,345,3227,5468,16160,1,0
PUR6249,01-10-2020,9046,395,1183,7468,16154,1,1700
PUR6249,01-11-2020,14680,1615,4309,8756,10520,2,2000
PUR6249,01-12-2020,11671,919,2432,8320,13529,0,700
PUR6249,01-01-2021,9592,2018,1965,5609,15608,3,1800
PUR6249,01-02-2021,19692,688,5096,13908,5508,3,1300
PUR6249,01-03-2021,17515,2637,3264,11614,7685,3,800
PUR6249,01-04-2021,16458,231,2626,13601,8742,3,1600
PUR6249,01-05-2021,7992,2271,1210,4511,17208,1,700
PUR6249,01-06-2021,22581,2159,4334,16088,2619,0,600
PUR6249,01-07-2021,10450,2393,2285,5772,14750,3,1600
PUR6249,01-08-2021,10198,685,5083,4430,15002,0,900
PUR6249,01-09-2021,13128,1246,3348,8534,12072,2,1000
PUR6311,01-10-2020,13296,553,3911,8832,11904,0,1100
PUR6311,01-11-2020,6938,254,2562,4122,18262,2,1200
PUR6311,01-12-2020,15098,1201,4024,9873,10102,0,0
PUR6311,01-01-2021,6871,227,2258,4386,18329,1,600
PUR6311,01-02-2021,13275,2554,4778,5943,11925,2,300
PUR6311,01-03-2021,14762,1898,4410,8454,10438,2,600
PUR6311,01-04-2021,15829,966,3600,11263,9371,0,1600
PUR6311,01-05-2021,12915,1818,4930,6167,12285,0,1500
PUR6311,01-06-2021,9364,166,3475,5723,15836,0,1300
PUR6311,01-07-2021,17792,2609,3426,11757,7408,1,800
PUR6311,01-08-2021,12687,357,3771,8559,12513,0,900
PUR6311,01-09-2021,12815,1626,5260,5929,12385,1,900
PUR6423,01-10-2020,14090,574,1532,11984,11110,2,400
PUR6423,01-11-2020,13324,2335,2275,8714,11876,0,0
PUR6423,01-12-2020,6084,233,1088,4763,19116,0,2000
PUR6423,01-01-2021,13723,573,1378,11772,11477,0,0
PUR6423,01-02-2021,12247,1691,3787,6769,12953,3,0
PUR6423,01-03-2021,14417,809,3691,9917,10783,0,1100
PUR6423,01-04-2021,12258,1908,3627,6723,12942,2,200
PUR6423,01-05-2021,17067,1550,5210,10307,8133,2,0
PUR6423,01-06-2021,10450,1540,3043,5867,14750,1,400
PUR6423,01-07-2021,13219,2251,1434,9534,11981,0,1800
PUR6423,01-08-2021,20370,1372,4427,14571,4830,2,200
PUR6423,01-09-2021,9695,71,4830,4794,15505,1,0
PUR6450,01-10-2020,20575,710,3972,15893,4625,3,1800
PUR6450,01-11-2020,10263,349,3065,6849,14937,1,1900
PUR6450,01-12-2020,8785,920,3286,4579,16415,2,600
PUR6450,01-01-2021,10921,865,2992,7064,14279,3,1900
PUR6450,01-02-2021,7677,638,1156,5883,17523,3,1600
PUR6450,01-03-2021,12997,1309,3010,8678,12203,0,1700
PUR6450,01-04-2021,7548,822,1729,4997,17652,0,100
PUR6450,01-05-2021,20169,2047,3217,14905,5031,1,200
PUR6450,01-06-2021,13501,2634,4887,5980,11699,0,900
PUR6450,01-07-2021,15794,141,3641,12012,9406,1,700
PUR6450,01-08-2021,14283,602,1059,12622,10917,3,1800
PUR6450,01-09-2021,11399,1709,1545,8145,13801,2,1300
PUR6536,01-10-2020,10808,2361,2901,5546,14392,2,0
PUR6536,01-11-2020,15187,2696,3684,8807,10013,0,1500
PUR6536,01-12-2020,11886,2450,1363,8073,13314,3,1500
PUR6536,01-01-2021,11592,1551,1944,8097,13608,2,200
PUR6536,01-02-2021,15436,1261,4094,10081,9764,2,200
PUR6536,01-03-2021,11623,2240,2896,6487,13577,0,2000
PUR6536,01-04-2021,8060,67,2607,5386,17140,0,1000
PUR6536,01-05-2021,8972,1222,2077,5673,16228,0,200
PUR6536,01-06-2021,10089,2276,2008,5805,15111,2,1700
PUR6536,01-07-2021,21099,1684,4818,14597,4101,1,1000
PUR6536,01-08-2021,17949,163,5020,12766,7251,3,1500
PUR6536,01-09-2021,14428,977,4686,8765,10772,3,1400
PUR6539,01-10-2020,10650,1763,1119,7768,14550,1,1200
PUR6539,01-11-2020,18521,552,2020,15949,6679,3,400
PUR6539,01-12-2020,19207,2025,5083,12099,5993,0,1500
PUR6539,01-01-2021,19901,2216,3339,14346,5299,0,1400
PUR6539,01-02-2021,17824,239,1459,16126,7376,1,0
PUR6539,01-03-2021,12357,19,5150,7188,12843,2,1700
PUR6539,01-04-2021,18481,660,4411,13410,6719,0,1300
PUR6539,01-05-2021,10260,1031,2534,6695,14940,2,500
PUR6539,01-06-2021,13817,3,4194,9620,11383,3,900
PUR6539,01-07-2021,15085,2381,3730,8974,10115,3,300
PUR6539,01-08-2021,9153,593,900,7660,16047,2,900
PUR6539,01-09-2021,9960,1299,2833,5828,15240,3,100
PUR6596,01-10-2020,13794,815,1175,11804,11406,3,1300
PUR6596,01-11-2020,17515,2119,3966,11430,7685,1,1900
PUR6596,01-12-2020,9224,437,1543,7244,15976,3,600
PUR6596,01-01-2021,11668,2686,5252,3730,13532,2,200
PUR6596,01-02-2021,11464,453,955,10056,13736,2,1900
PUR6596,01-03-2021,15687,1144,4320,10223,9513,3,300
PUR6596,01-04-2021,22348,1473,5319,15556,2852,3,1700
PUR6596,01-05-2021,16407,1921,3709,10777,8793,0,1400
PUR6596,01-06-2021,19743,1216,3062,15465,5457,3,1800
PUR6596,01-07-2021,6568,211,998,5359,18632,3,1600
PUR6596,01-08-2021,15379,702,1161,13516,9821,3,900
PUR6596,01-09-2021,16202,2192,1998,12012,8998,2,500
PUR6675,01-10-2020,13605,871,5369,7365,11595,3,400
PUR6675,01-11-2020,18710,632,2166,15912,6490,0,200
PUR6675,01-12-2020,11787,1977,5045,4765,13413,1,2000
PUR6675,01-01-2021,22484,1859,4629,15996,2716,1,600
PUR6675,01-02-2021,15213,1885,4491,8837,9987,1,1400
PUR6675,01-03-2021,9747,884,3919,4944,15453,2,100
PUR6675,01-04-2021,19922,481,3998,15443,5278,2,800
PUR6675,01-05-2021,18107,1430,3914,12763,7093,0,800
PUR6675,01-06-2021,17845,883,4196,12766,7355,0,900
PUR6675,01-07-2021,13811,2175,1830,9806,11389,1,0
PUR6675,01-08-2021,16016,108,1586,14322,9184,0,1600
PUR6675,01-09-2021,17733,2057,1980,13696,7467,3,200
PUR6732,01-10-2020,14173,2578,4213,7382,11027,3,200
PUR6732,01-11-2020,9711,872,4307,4532,15489,2,600
PUR6732,01-12-2020,10459,2447,2666,5346,14741,0,2000
PUR6732,01-01-2021,10429,1988,3507,4934,14771,1,1200
PUR6732,01-02-2021,15517,1293,3686,10538,9683,2,1400
PUR6732,01-03-2021,19786,2124,2650,15012,5414,3,400
PUR6732,01-04-2021,21088,1833,3631,15624,4112,0,1600
PUR6732,01-05-2021,19141,819,3764,14558,6059,0,1700
PUR6732,01-06-2021,14146,1483,3286,9377,11054,1,2000
PUR6732,01-07-2021,14730,1255,5382,8093,10470,2,2000
PUR6732,01-08-2021,13272,1847,1664,9761,11928,0,200
PUR6732,01-09-2021,14418,487,1080,12851,10782,3,1000
PUR6864,01-10-2020,12549,1910,2438,8201,12651,1,1500
PUR6864,01-11-2020,19553,2358,1134,16061,5647,1,900
PUR6864,01-12-2020,7739,1722,1647,4370,17461,0,1500
PUR6864,01-01-2021,11947,1171,1721,9055,13253,3,2000
PUR6864,01-02-2021,12764,2474,2960,7330,12436,2,700
PUR6864,01-03-2021,7979,752,1097,6130,17221,2,200
PUR6864,01-04-2021,13031,1020,4543,7468,12169,0,0
PUR6864,01-05-2021,10417,1962,1131,7324,14783,2,1100
PUR6864,01-06-2021,10495,1492,3909,5094,14705,0,1800
PUR6864,01-07-2021,12451,2108,2460,7883,12749,2,300
PUR6864,01-08-2021,15450,2416,1542,11492,9750,0,1900
PUR6864,01-09-2021,16322,1075,1607,13640,8878,3,1200
PUR6915,01-10-2020,8804,864,2129,5811,16396,0,1100
PUR6915,01-11-2020,15790,2387,2181,11222,9410,3,300
PUR6915,01-12-2020,9045,567,2287,6191,16155,1,1800
PUR6915,01-01-2021,8231,45,3586,4600,16969,2,1900
PUR6915,01-02-2021,10956,496,3803,6657,14244,3,200
PUR6915,01-03-2021,13453,730,1704,11019,11747,1,800
PUR6915,01-04-2021,12004,2115,4617,5272,13196,0,500
PUR6915,01-05-2021,18889,2495,1914,14480,6311,3,100
PUR6915,01-06-2021,13080,390,3786,8904,12120,0,0
PUR6915,01-07-2021,17234,216,5354,11664,7966,3,1100
PUR6915,01-08-2021,12762,875,2399,9488,12438,0,500
PUR6915,01-09-2021,10204,2061,2319,5824,14996,0,1400
PUR7002,01-10-2020,20459,847,3779,15833,4741,1,700
PUR7002,01-11-2020,18502,2566,1433,14503,6698,0,100
PUR7002,01-12-2020,20563,1083,4701,14779,4637,2,1800
PUR7002,01-01-2021,15979,2392,1153,12434,9221,1,1800
PUR7002,01-02-2021,17287,58,1189,16040,7913,3,1300
PUR7002,01-03-2021,14635,468,2895,11272,10565,1,400
PUR7002,01-04-2021,8554,841,3218,4495,16646,1,400
PUR7002,01-05-2021,14445,1459,4528,8458,10755,1,1800
PUR7002,01-06-2021,8972,1355,1894,5723,16228,2,1700
PUR7002,01-07-2021,10822,529,2285,8008,14378,1,1700
PUR7002,01-08-2021,15379,1027,2754,11598,9821,0,0
PUR7002,01-09-2021,17020,1309,978,14733,8180,3,1200
PUR7184,01-10-2020,18654,2454,3703,12497,6546,3,1400
PUR7184,01-11-2020,9797,2241,3187,4369,15403,0,400
PUR7184,01-12-2020,15782,462,1299,14021,9418,3,600
PUR7184,01-01-2021,10771,1966,1876,6929,14429,3,900
PUR7184,01-02-2021,9205,798,2350,6057,15995,2,2000
PUR7184,01-03-2021,15178,582,4876,9720,10022,2,600
PUR7184,01-04-2021,14528,248,4188,10092,10672,3,1500
PUR7184,01-05-2021,10654,1165,4730,4759,14546,3,1500
PUR7184,01-06-2021,15534,367,1250,13917,9666,1,1600
PUR7184,01-07-2021,6789,510,2218,4061,18411,2,1100
PUR7184,01-08-2021,20327,2274,4649,13404,4873,0,2000
PUR7184,01-09-2021,16841,1800,3436,11605,8359,2,1800
PUR7197,01-10-2020,14839,579,3417,10843,10361,1,1200
PUR7197,01-11-2020,15009,675,2816,11518,10191,3,1900
PUR7197,01-12-2020,13810,2233,4385,7192,11390,1,0
PUR7197,01-01-2021,13416,2281,4479,6656,11784,1,1100
PUR7197,01-02-2021,21621,2658,4922,14041,3579,3,1300
PUR7197,01-03-2021,15903,1473,4690,9740,9297,3,1600
PUR7197,01-04-2021,15431,359,1701,13371,9769,2,1700
PUR7197,01-05-2021,20138,1405,3239,15494,5062,1,900
PUR7197,01-06-2021,20523,839,5148,14536,4677,2,2000
PUR7197,01-07-2021,15748,215,3341,12192,9452,0,1700
PUR7197,01-08-2021,7153,1938,1236,3979,18047,0,1300
PUR7197,01-09-2021,18929,2272,2403,14254,6271,0,2000
PUR7265,01-10-2020,10167,705,1852,7610,15033,3,1200
PUR7265,01-11-2020,17056,2662,1360,13034,8144,1,2000
PUR7265,01-12-2020,19916,1549,4557,13810,5284,3,1600
PUR7265,01-01-2021,11743,2122,3099,6522,13457,3,1600
PUR7265,01-02-2021,16926,1853,4487,10586,8274,2,800
PUR7265,01-03-2021,9295,2025,1656,5614,15905,0,1300
PUR7265,01-04-2021,8808,366,2950,5492,16392,1,1700
PUR7265,01-05-2021,16752,695,5037,11020,8448,0,800
PUR7265,01-06-2021,16234,2509,1987,11738,8966,1,1600
PUR7265,01-07-2021,14473,2670,2439,9364,10727,0,1100
PUR7265,01-08-2021,10424,312,4039,6073,14776,2,500
PUR7265,01-09-2021,11794,328,4861,6605,13406,3,2000
PUR7295,01-10-2020,10846,739,2263,7844,14354,1,1500
PUR7295,01-11-2020,18329,1471,5216,11642,6871,1,700
PUR7295,01-12-2020,9908,1583,3129,5196,15292,0,0
PUR7295,01-01-2021,19293,1616,2011,15666,5907,1,1300
PUR7295,01-02-2021,13610,2558,1956,9096,11590,0,1300
PUR7295,01-03-2021,7354,981,1294,5079,17846,0,1400
PUR7295,01-04-2021,13649,2378,4084,7187,11551,1,1300
PUR7295,01-05-2021,20269,1219,4464,14586,4931,2,400
PUR7295,01-06-2021,17635,2420,2461,12754,7565,1,900
PUR7295,01-07-2021,7799,686,2974,4139,17401,0,1400
PUR7295,01-08-2021,8260,1887,1498,4875,16940,0,1600
PUR7295,01-09-2021,15947,2624,1626,11697,9253,1,1200
PUR7331,01-10-2020,15793,27,3295,12471,9407,2,0
PUR7331,01-11-2020,14281,1364,970,11947,10919,2,2000
PUR7331,01-12-2020,17647,1701,4372,11574,7553,3,1200
PUR7331,01-01-2021,15510,640,4324,10546,9690,3,700
PUR7331,01-02-2021,7605,1798,2175,3632,17595,2,1300
PUR7331,01-03-2021,17757,1438,4117,12202,7443,2,600
PUR7331,01-04-2021,11491,1404,4573,5514,13709,1,200
PUR7331,01-05-2021,16255,1722,1914,12619,8945,3,500
PUR7331,01-06-2021,18438,1682,5264,11492,6762,2,1300
PUR7331,01-07-2021,17445,789,4940,11716,7755,3,400
PUR7331,01-08-2021,19631,1154,2536,15941,5569,1,1300
PUR7331,01-09-2021,22115,2625,5064,14426,3085,1,1900
PUR7541,01-10-2020,13196,1453,4499,7244,12004,0,1500
PUR7541,01-11-2020,11041,580,2364,8097,14159,2,1600
PUR7541,01-12-2020,17805,2659,1255,13891,7395,3,1100
PUR7541,01-01-2021,8275,602,2404,5269,16925,3,1500
PUR7541,01-02-2021,15253,2476,4009,8768,9947,0,300
PUR7541,01-03-2021,19124,2598,4541,11985,6076,2,100
PUR7541,01-04-2021,18120,449,4946,12725,7080,2,800
PUR7541,01-05-2021,16685,2184,963,13538,8515,0,2000
PUR7541,01-06-2021,10889,2475,1799,6615,14311,3,1000
PUR7541,01-07-2021,18603,2116,1395,15092,6597,3,400
PUR7541,01-08-2021,20577,2,4947,15628,4623,2,500
PUR7541,01-09-2021,20522,1575,4547,14400,4678,0,800
PUR7748,01-10-2020,20086,658,4494,14934,5114,3,1800
PUR7748,01-11-2020,10452,983,5123,4346,14748,2,1700
PUR7748,01-12-2020,7942,1460,2741,3741,17258,3,1800
PUR7748,01-01-2021,19817,1853,3476,14488,5383,1,100
PUR7748,01-02-2021,16818,482,4073,12263,8382,2,1000
PUR7748,01-03-2021,20352,1484,3358,15510,4848,2,1100
PUR7748,01-04-2021,9525,2488,1316,5721,15675,3,300
PUR7748,01-05-2021,13216,1506,5193,6517,11984,0,1500
PUR7748,01-06-2021,17696,1140,1057,15499,7504,3,300
PUR7748,01-07-2021,6302,723,1242,4337,18898,2,500
PUR7748,01-08-2021,11093,2498,1099,7496,14107,1,800
PUR7748,01-09-2021,14402,2158,2631,9613,10798,2,700
PUR7776,01-10-2020,12195,2572,2172,7451,13005,2,1300
PUR7776,01-11-2020,21847,2550,3566,15731,3353,0,1600
PUR7776,01-12-2020,6437,250,1727,4460,18763,2,400
PUR7776,01-01-2021,12016,657,5100,6259,13184,0,600
PUR7776,01-02-2021,14580,2240,4234,8106,10620,3,1100
PUR7776,01-03-2021,11398,491,4249,6658,13802,2,600
PUR7776,01-04-2021,8369,822,3837,3710,16831,0,100
PUR7776,01-05-2021,18703,1981,4172,12550,6497,1,1200
PUR7776,01-06-2021,9982,404,1345,8233,15218,2,800
PUR7776,01-07-2021,11898,1051,4219,6628,13302,2,0
PUR7776,01-08-2021,11424,1456,2999,6969,13776,3,1300
PUR7776,01-09-2021,17626,1267,3349,13010,7574,3,200
PUR7833,01-10-2020,9528,2000,2823,4705,15672,3,2000
PUR7833,01-11-2020,20614,2506,2505,15603,4586,3,100
PUR7833,01-12-2020,13457,2396,2583,8478,11743,3,1000
PUR7833,01-01-2021,11045,999,1248,8798,14155,3,900
PUR7833,01-02-2021,14736,1531,4123,9082,10464,0,400
PUR7833,01-03-2021,17965,1715,4313,11937,7235,1,300
PUR7833,01-04-2021,17600,1806,1075,14719,7600,3,400
PUR7833,01-05-2021,10440,2564,2193,5683,14760,2,700
PUR7833,01-06-2021,7846,1998,1000,4848,17354,3,600
PUR7833,01-07-2021,17759,1739,1645,14375,7441,1,1700
PUR7833,01-08-2021,20902,1556,4539,14807,4298,2,700
PUR7833,01-09-2021,13757,232,4728,8797,11443,3,1800
PUR7873,01-10-2020,18285,1421,1516,15348,6915,0,2000
PUR7873,01-11-2020,22114,1133,4878,16103,3086,3,1600
PUR7873,01-12-2020,15850,1845,1867,12138,9350,0,1500
PUR7873,01-01-2021,10118,2041,1608,6469,15082,2,800
PUR7873,01-02-2021,18814,2494,3662,12658,6386,1,500
PUR7873,01-03-2021,18947,1691,3099,14157,6253,2,1500
PUR7873,01-04-2021,10199,2128,3197,4874,15001,0,800
PUR7873,01-05-2021,12890,1133,4691,7066,12310,2,1300
PUR7873,01-06-2021,12225,12,3590,8623,12975,0,1500
PUR7873,01-07-2021,15581,520,3718,11343,9619,3,100
PUR7873,01-08-2021,7172,595,2443,4134,18028,0,400
PUR7873,01-09-2021,9189,1095,4294,3800,16011,2,0
PUR7893,01-10-2020,10026,362,4306,5358,15174,1,1800
PUR7893,01-11-2020,12887,1998,4346,6543,12313,3,1300
PUR7893,01-12-2020,14466,1868,3118,9480,10734,3,600
PUR7893,01-01-2021,8071,129,1204,6738,17129,0,600
PUR7893,01-02-2021,11594,894,1681,9019,13606,2,100
PUR7893,01-03-2021,12992,64,3980,8948,12208,0,1400
PUR7893,01-04-2021,8078,1015,1819,5244,17122,1,400
PUR7893,01-05-2021,18013,2225,1949,13839,7187,1,700
PUR7893,01-06-2021,14933,2448,1824,10661,10267,2,1800
PUR7893,01-07-2021,10152,1437,4286,4429,15048,0,0
PUR7893,01-08-2021,8276,648,1314,6314,16924,1,1000
PUR7893,01-09-2021,13147,1138,5293,6716,12053,1,1400
PUR7938,01-10-2020,13817,772,2412,10633,11383,1,700
PUR7938,01-11-2020,9856,553,1714,7589,15344,3,2000
PUR7938,01-12-2020,10282,186,1044,9052,14918,1,1500
PUR7938,01-01-2021,18723,2192,4172,12359,6477,2,0
PUR7938,01-02-2021,8071,381,1105,6585,17129,3,900
PUR7938,01-03-2021,8551,683,3975,3893,16649,1,0
PUR7938,01-04-2021,8367,515,3305,4547,16833,2,500
PUR7938,01-05-2021,12033,1576,1406,9051,13167,1,100
PUR7938,01-06-2021,9836,571,4506,4759,15364,3,1000
PUR7938,01-07-2021,12621,2437,3833,6351,12579,3,800
PUR7938,01-08-2021,9669,1430,2451,5788,15531,2,1400
PUR7938,01-09-2021,17052,282,4699,12071,8148,2,200
PUR7944,01-10-2020,18674,1675,5267,11732,6526,0,1000
PUR7944,01-11-2020,21930,2354,4349,15227,3270,0,1800
PUR7944,01-12-2020,10984,2422,4321,4241,14216,3,1800
PUR7944,01-01-2021,12321,2594,1317,8410,12879,2,800
PUR7944,01-02-2021,18573,2651,4458,11464,6627,2,1000
PUR7944,01-03-2021,11282,1746,3620,5916,13918,0,1100
PUR7944,01-04-2021,12992,1921,4556,6515,12208,3,800
PUR7944,01-05-2021,18413,365,4377,13671,6787,3,300
PUR7944,01-06-2021,16514,1801,3634,11079,8686,2,800
PUR7944,01-07-2021,10487,1673,2925,5889,14713,0,1400
PUR7944,01-08-2021,8016,534,1166,6316,17184,0,1300
PUR7944,01-09-2021,12742,16,3235,9491,12458,2,200
PUR7966,01-10-2020,13224,1558,2984,8682,11976,2,1400
PUR7966,01-11-2020,10240,1598,1116,7526,14960,0,2000
PUR7966,01-12-2020,11028,1540,2305,7183,14172,3,600
PUR7966,01-01-2021,17480,686,1158,15636,7720,0,2000
PUR7966,01-02-2021,13252,98,1297,11857,11948,1,1400
PUR7966,01-03-2021,20042,256,3885,15901,5158,3,400
PUR7966,01-04-2021,20826,1319,4051,15456,4374,2,900
PUR7966,01-05-2021,8705,1807,1421,5477,16495,2,1300
PUR7966,01-06-2021,14653,350,4179,10124,10547,1,1200
PUR7966,01-07-2021,8689,1264,3258,4167,16511,0,1000
PUR7966,01-08-2021,13252,561,2764,9927,11948,0,1700
PUR7966,01-09-2021,17195,1131,4698,11366,8005,0,1700
PUR8035,01-10-2020,17274,1148,3273,12853,7926,0,1600
PUR8035,01-11-2020,14114,2494,2506,9114,11086,1,1100
PUR8035,01-12-2020,7824,1499,2396,3929,17376,2,2000
PUR8035,01-01-2021,12974,1656,5071,6247,12226,2,600
PUR8035,01-02-2021,11850,1840,4196,5814,13350,1,400
PUR8035,01-03-2021,10602,1915,3555,5132,14598,3,1800
PUR8035,01-04-2021,13460,1677,1557,10226,11740,0,2000
PUR8035,01-05-2021,17665,2596,1432,13637,7535,2,1300
PUR8035,01-06-2021,19870,1540,4724,13606,5330,0,1800
PUR8035,01-07-2021,13378,1671,2840,8867,11822,3,1800
PUR8035,01-08-2021,15665,690,4461,10514,9535,3,1800
PUR8035,01-09-2021,9822,148,5219,4455,15378,0,2000
PUR8099,01-10-2020,16508,1271,5029,10208,8692,3,700
PUR8099,01-11-2020,18545,2428,921,15196,6655,2,1800
PUR8099,01-12-2020,16407,406,1408,14593,8793,0,1800
PUR8099,01-01-2021,11493,2455,2912,6126,13707,0,700
PUR8099,01-02-2021,22421,2574,4352,15495,2779,2,700
PUR8099,01-03-2021,7883,317,3780,3786,17317,0,900
PUR8099,01-04-2021,9277,1098,3854,4325,15923,2,1900
PUR8099,01-05-2021,11674,787,3539,7348,13526,1,1800
PUR8099,01-06-2021,15686,323,3858,11505,9514,3,400
PUR8099,01-07-2021,16794,1481,2763,12550,8406,2,400
PUR8099,01-08-2021,8817,1412,2953,4452,16383,2,300
PUR8099,01-09-2021,12888,189,1354,11345,12312,3,800
PUR8186,01-10-2020,17089,893,1503,14693,8111,3,500
PUR8186,01-11-2020,10958,2594,3940,4424,14242,1,2000
PUR8186,01-12-2020,10421,950,2450,7021,14779,3,300
PUR8186,01-01-2021,18860,1622,3292,13946,6340,1,1400
PUR8186,01-02-2021,17520,1116,1784,14620,7680,0,1500
PUR8186,01-03-2021,17225,1824,2247,13154,7975,3,800
PUR8186,01-04-2021,18298,1815,2388,14095,6902,2,1600
PUR8186,01-05-2021,18900,2565,3582,12753,6300,2,2000
PUR8186,01-06-2021,17796,285,4372,13139,7404,1,1700
PUR8186,01-07-2021,18345,332,1897,16116,6855,1,1700
PUR8186,01-08-2021,15787,24,3779,11984,9413,3,0
PUR8186,01-09-2021,16669,832,3570,12267,8531,2,1000
PUR8385,01-10-2020,19663,1663,2522,15478,5537,0,1200
PUR8385,01-11-2020,13101,91,5084,7926,12099,2,1000
PUR8385,01-12-2020,15846,1601,1132,13113,9354,3,1900
PUR8385,01-01-2021,18242,75,4507,13660,6958,2,1400
PUR8385,01-02-2021,17848,1518,2181,14149,7352,1,700
PUR8385,01-03-2021,8077,452,1408,6217,17123,1,500
PUR8385,01-04-2021,10002,561,4305,5136,15198,1,1400
PUR8385,01-05-2021,16906,1864,5281,9761,8294,3,1700
PUR8385,01-06-2021,16138,385,5177,10576,9062,1,1600
PUR8385,01-07-2021,22232,1802,4328,16102,2968,0,800
PUR8385,01-08-2021,7106,1816,929,4361,18094,1,400
PUR8385,01-09-2021,16180,2333,5251,8596,9020,1,900
PUR8392,01-10-2020,9992,1792,2922,5278,15208,0,800
PUR8392,01-11-2020,9532,1072,2393,6067,15668,3,1800
PUR8392,01-12-2020,13387,1386,1485,10516,11813,1,700
PUR8392,01-01-2021,18473,2181,4742,11550,6727,3,300
PUR8392,01-02-2021,20271,987,3270,16014,4929,1,800
PUR8392,01-03-2021,8206,342,4222,3642,16994,0,1600
PUR8392,01-04-2021,14421,2385,4179,7857,10779,1,1000
PUR8392,01-05-2021,10147,214,2774,7159,15053,0,1600
PUR8392,01-06-2021,8631,1083,1442,6106,16569,0,1100
PUR8392,01-07-2021,16529,2492,2802,11235,8671,1,700
PUR8392,01-08-2021,11421,470,5287,5664,13779,0,500
PUR8392,01-09-2021,20867,2191,3422,15254,4333,0,0
PUR8400,01-10-2020,12707,1731,3265,7711,12493,0,1500
PUR8400,01-11-2020,10315,2283,3153,4879,14885,2,1000
PUR8400,01-12-2020,13167,1771,3777,7619,12033,1,500
